timestamp,site_id,building_id,asset_id,asset_type,temperature,vibration,pressure,power_consumption,statistical_anomaly,isolation_forest_anomaly,autoencoder_anomaly,cluster_anomaly,change_point_signal,anomaly_score,severity,primary_reason
2026-03-31 03:00:00,SITE_02,BLDG_03,ASSET_014,Pump,20.052,0.318,4.796,28.873,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-01-01 08:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.827,0.063,1.23,101.548,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-02 12:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.871,0.078,1.287,105.633,1,0,1,0,0,2,Watch,Abnormal pressure
2026-01-03 01:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,19.763,0.385,0.961,33.46,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-05 09:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.646,0.062,1.277,105.328,1,0,1,0,0,2,Watch,Abnormal pressure
2026-01-05 14:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.771,0.316,1.1,110.932,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-07 08:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,23.941,0.083,0.865,209.902,1,0,1,0,0,2,Watch,Sudden power deviation
2026-01-07 18:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,22.79,0.145,1.069,45.484,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-12 08:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.114,0.139,1.015,104.791,1,1,0,0,0,2,Watch,Excessive vibration
2026-01-12 14:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,27.014,0.078,1.081,131.058,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-13 10:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.069,0.082,1.094,207.895,1,0,1,0,0,2,Watch,Sudden power deviation
2026-01-14 14:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.723,0.078,1.087,334.276,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-01-15 16:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.364,0.043,1.026,175.941,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-15 18:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,23.11,0.083,0.849,295.366,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-01-16 12:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.421,0.015,1.107,109.655,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-19 14:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.398,0.055,1.061,128.561,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-19 15:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.303,0.058,0.679,109.192,1,1,0,0,0,2,Watch,Abnormal pressure
2026-01-19 18:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,22.499,0.069,1.243,111.531,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-20 11:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.83,0.002,1.021,96.831,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-20 13:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.273,0.044,1.196,107.425,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-21 08:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,23.574,0.064,1.284,88.147,1,0,1,0,0,2,Watch,Abnormal pressure
2026-01-21 11:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.277,0.095,1.344,110.665,1,0,1,0,0,2,Watch,Abnormal pressure
2026-01-21 13:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.961,0.136,1.175,111.52,1,1,0,0,0,2,Watch,Excessive vibration
2026-01-22 11:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.642,0.411,0.869,111.931,1,1,1,1,0,4,Critical,Excessive vibration
2026-01-22 12:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.036,0.056,1.121,117.947,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-24 09:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.356,0.329,1.07,73.892,1,1,0,0,0,2,Watch,Excessive vibration
2026-01-25 05:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,22.573,0.116,0.693,59.662,1,0,1,0,0,2,Watch,Abnormal pressure
2026-01-25 09:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.795,0.013,1.217,78.749,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-28 12:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.936,0.23,1.084,119.176,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 13:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.054,0.173,0.966,134.51,1,1,0,0,0,2,Watch,Excessive vibration
2026-01-28 13:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.499,0.179,0.99,130.556,1,1,0,0,0,2,Watch,Excessive vibration
2026-01-28 13:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.922,0.25,0.93,115.941,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 14:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.374,0.188,0.89,124.418,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 14:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.238,0.281,1.048,133.905,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 15:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.502,0.181,0.928,99.646,1,1,0,0,0,2,Watch,Excessive vibration
2026-01-28 15:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.069,0.206,1.146,103.985,1,1,0,0,0,2,Watch,Excessive vibration
2026-01-28 15:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.061,0.293,0.823,108.742,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 16:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.133,0.268,1.089,104.463,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 16:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.629,0.345,1.019,128.632,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 16:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.103,0.235,1.023,112.757,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 16:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.784,0.248,0.919,125.506,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 17:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.015,0.224,1.088,109.071,1,1,0,0,0,2,Watch,Excessive vibration
2026-01-28 17:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,23.129,0.413,0.961,119.042,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 17:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,23.928,0.316,1.091,120.478,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 17:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.437,0.279,0.97,116.013,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 18:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,22.47,0.229,0.884,62.626,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 18:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,23.729,0.382,1.12,116.562,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 18:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,22.918,0.272,1.119,115.646,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 18:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,23.212,0.452,0.985,117.217,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 19:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,22.371,0.325,1.035,34.713,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 19:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,22.325,0.463,1.062,38.152,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 19:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,22.253,0.407,0.96,70.871,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 19:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,22.01,0.302,0.94,36.758,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 20:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,20.709,0.267,0.958,40.756,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 20:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,21.471,0.426,1.14,38.131,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-28 20:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,20.715,0.261,0.91,42.385,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 20:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,21.187,0.542,0.96,38.816,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 21:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,21.584,0.397,1.049,39.229,1,1,1,1,0,4,Critical,Excessive vibration
2026-01-28 21:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,20.515,0.422,0.841,40.18,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-28 21:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,19.831,0.407,0.88,40.938,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-02 15:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.35,0.056,1.172,117.396,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-02 15:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.373,0.056,1.148,114.778,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-03 16:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.048,0.041,1.182,117.099,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-05 09:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.035,0.483,1.14,96.66,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-05 14:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.322,0.084,0.679,103.822,1,1,0,0,0,2,Watch,Abnormal pressure
2026-02-06 23:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,19.929,0.343,0.974,35.12,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-07 14:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.557,0.089,1.159,196.587,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-02-10 14:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.291,0.103,,323.949,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-02-10 21:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,20.345,0.381,0.913,39.663,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-11 14:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.416,0.046,1.204,118.999,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-11 17:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,23.155,0.042,1.039,114.907,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-12 08:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.102,0.056,1.098,118.192,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-12 13:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.131,0.046,1.109,121.584,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-13 08:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.338,0.065,1.033,118.561,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-18 11:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.64,0.07,0.97,115.647,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-20 08:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.311,0.087,0.953,194.804,1,0,1,0,0,2,Watch,Sudden power deviation
2026-02-20 09:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.277,0.063,1.079,119.161,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-21 12:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.907,0.087,1.297,73.768,1,0,1,0,0,2,Watch,Abnormal pressure
2026-02-23 09:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.651,0.103,0.81,249.148,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-02-23 15:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.959,0.081,1.271,94.171,1,0,1,0,0,2,Watch,Abnormal pressure
2026-02-25 15:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.455,0.029,1.15,109.992,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-26 15:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.977,0.017,1.058,100.4,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-01 12:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.564,0.293,1.077,77.486,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-02 14:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.43,0.296,0.962,107.166,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-02 17:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.988,0.036,1.098,101.635,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-03 17:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,22.646,0.098,0.744,50.943,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-06 09:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.098,0.08,1.336,107.137,1,0,1,0,0,2,Watch,Abnormal pressure
2026-03-06 14:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.216,0.031,1.022,100.081,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-09 16:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,23.597,0.065,0.719,111.531,1,1,0,0,0,2,Watch,Abnormal pressure
2026-03-10 13:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,27.104,0.026,0.898,117.59,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-10 16:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.432,0.062,1.125,117.001,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-11 17:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,23.266,0.114,0.699,99.301,1,1,0,0,0,2,Watch,Abnormal pressure
2026-03-12 13:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.614,0.104,1.195,120.484,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-12 14:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.228,0.039,1.025,116.294,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-12 16:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.079,0.112,0.979,304.303,1,0,1,0,0,2,Watch,Sudden power deviation
2026-03-12 17:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,,0.139,0.988,111.359,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-12 17:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.519,0.11,1.11,229.329,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-03-16 09:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.357,0.024,0.948,94.719,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-19 16:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,23.599,0.054,1.255,91.814,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-19 21:15:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,20.907,0.275,1.004,59.625,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-20 12:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,26.073,0.025,1.197,113.938,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-21 15:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,25.016,0.079,1.185,198.163,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-03-27 04:00:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,21.634,0.111,0.969,180.543,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-27 08:45:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,24.822,0.032,1.11,110.503,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-31 18:30:00,SITE_02,BLDG_03,ASSET_015,Energy Meter,22.935,0.095,0.724,112.853,1,1,0,0,0,2,Watch,Abnormal pressure
2026-01-04 02:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,19.255,0.696,1.552,8.55,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-05 13:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.64,0.158,1.465,195.79,1,0,1,0,0,2,Watch,Sudden power deviation
2026-01-06 05:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,21.227,0.741,1.48,7.049,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-07 08:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.614,0.126,1.735,83.16,1,1,1,0,0,3,Anomaly,Abnormal pressure
2026-01-12 13:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,25.795,0.089,1.614,82.813,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-15 08:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.561,0.136,1.724,78.893,1,1,0,0,0,2,Watch,Abnormal pressure
2026-01-16 15:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.531,0.111,1.762,87.552,1,0,1,0,0,2,Watch,Abnormal pressure
2026-01-16 16:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.177,0.179,1.223,83.318,1,1,0,0,0,2,Watch,Abnormal pressure
2026-01-18 12:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,26.115,0.163,1.757,63.242,1,0,1,0,0,2,Watch,Abnormal pressure
2026-01-19 18:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,21.644,0.251,,72.848,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-21 18:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,22.424,0.187,1.6,223.463,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-01-24 16:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.326,0.753,1.592,56.477,1,1,0,0,0,2,Watch,Excessive vibration
2026-01-25 12:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,25.074,0.13,1.724,52.929,1,0,1,0,0,2,Watch,Abnormal pressure
2026-01-27 10:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,25.614,0.072,1.57,82.907,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-27 17:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.057,0.064,1.555,87.47,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-28 16:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,,0.075,1.586,78.59,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-29 15:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.814,,1.739,90.423,1,0,1,0,0,2,Watch,Abnormal pressure
2026-01-30 10:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,25.364,0.152,1.53,102.471,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-01 01:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,19.424,0.219,1.267,37.702,1,0,1,0,0,2,Watch,Abnormal pressure
2026-02-03 10:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.957,0.077,1.532,77.259,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-03 19:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,21.009,0.269,1.553,10.904,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-05 13:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,25.24,0.126,1.598,101.689,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-06 18:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,22.1,0.108,1.582,86.537,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-12 11:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.424,0.256,1.556,95.668,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-12 13:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,25.09,0.349,1.487,79.128,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-12 14:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,26.276,0.441,1.515,104.554,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-12 14:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,25.864,0.292,1.506,103.443,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-12 15:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.972,0.431,1.699,85.04,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 15:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.616,0.338,1.642,94.041,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-12 15:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.196,0.446,1.528,251.484,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 15:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,26.27,0.44,1.5,82.289,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-12 16:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,25.515,0.308,1.659,83.644,1,1,0,0,1,3,Anomaly,Excessive vibration
2026-02-12 16:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,25.401,0.334,1.724,82.835,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-12 16:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,25.054,0.494,1.764,78.696,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 16:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.242,0.537,1.469,91.361,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 17:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.161,0.361,1.622,77.894,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-12 17:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.156,0.539,1.638,17.923,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 17:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.9,0.356,1.692,16.769,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-12 17:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.486,0.429,1.469,82.949,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 18:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.435,0.425,1.642,20.722,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 18:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.263,0.398,1.561,64.887,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-12 18:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.34,0.529,1.593,96.688,1,1,1,1,0,4,Critical,Excessive vibration
2026-02-12 18:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.885,0.545,1.576,91.874,1,1,1,1,0,4,Critical,Excessive vibration
2026-02-12 19:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.198,0.583,1.725,12.476,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 19:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,22.027,0.592,1.684,10.503,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 19:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,22.769,0.531,1.681,11.687,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 20:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.746,0.679,1.734,50.862,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-12 20:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.549,0.449,1.519,8.253,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 20:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,22.761,0.743,1.662,12.811,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 20:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.243,0.536,1.613,9.564,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 21:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.078,0.47,1.525,13.658,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 21:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,22.369,0.72,1.698,10.813,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 21:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,22.02,0.823,1.75,11.09,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-12 21:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.883,0.64,1.624,12.216,1,1,1,1,0,4,Critical,Excessive vibration
2026-02-12 22:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,22.783,0.504,1.745,58.539,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-19 09:15:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.256,0.109,1.669,84.149,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-19 15:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.487,0.074,1.526,79.659,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-21 14:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,25.557,0.067,1.474,59.109,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-24 17:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,22.715,0.271,1.444,88.222,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-25 09:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,26.026,0.138,1.46,98.449,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-25 14:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.75,0.075,1.739,92.236,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-26 08:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,23.593,0.185,1.74,102.431,1,1,0,0,0,2,Watch,Abnormal pressure
2026-02-26 10:30:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.305,0.189,1.491,220.17,1,0,1,0,0,2,Watch,Sudden power deviation
2026-02-26 10:45:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.234,0.156,1.786,92.031,1,0,1,0,0,2,Watch,Abnormal pressure
2026-02-27 08:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,24.682,0.139,1.521,81.889,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-28 01:00:00,SITE_02,BLDG_04,ASSET_016,Chiller,20.392,0.266,1.658,45.685,1,0,1,0,0,2,Watch,Excessive vibration
